publication_id	publication	time	time_slice_id	type	subfield_id	subdomain_id
5124	DUNCKER_2001_Z_240	2001	1	ARTICLE	1	-1
5125	DUPERTUI_2001_J_494	2001	1	ARTICLE	4	4
5126	EDELBROC_2001_A_173	2001	1	ARTICLE	4	4
5127	EDELMAN_2001_A_285	2001	1	ARTICLE	1	0
5128	EDLING_2001_E_389	2001	1	ARTICLE	2	0
5129	EL-BASSE_2001_V_246	2001	1	ARTICLE	4	4
5130	ELLGER_2001_S_167	2001	1	ARTICLE	1	3
5131	EMERSON_2001_A_401	2001	1	ARTICLE	4	4
5132	ENGELS_2001_J_675	2001	1	ARTICLE	4	2
5133	EPPSTEIN_2001_SIAM_228	2001	1	CHAPTER	2	2
5134	ESCOBAR_2001_P_139	2001	1	ARTICLE	1	3
5135	FAIST_2001_J_37	2001	1	ARTICLE	1	0
5136	FARKAS_2001_P_10.1103/PhysRevE.64.026704	2001	1	ARTICLE	2	1
5137	FELMLEE_2001_S_1259	2001	1	ARTICLE	4	3
5138	FITZPATR_2001_C_1801	2001	1	ARTICLE	4	1
5139	FLACHE_2001_R_304	2001	1	ARTICLE	2	0
5140	FLANAGIN_2001_H_153	2001	1	ARTICLE	0	3
5141	FLAP_2001_S_297	2001	1	ARTICLE	1	0
5142	FLEMING_2001_M_117	2001	1	ARTICLE	2	0
5143	FLETCHER_2001_I_561	2001	1	ARTICLE	1	0
5144	FLIGSTEI_2001_S_105	2001	1	ARTICLE	1	0
5145	FLOM_2001_S_598	2001	1	ARTICLE	4	1
5146	FORD_2001_J_565	2001	1	ARTICLE	4	4
5147	FORREST_2001_U_2125	2001	1	ARTICLE	1	3
5148	FORRET_2001_G_283	2001	1	ARTICLE	4	3
5149	FOSTER-F_2001_A_875	2001	1	ARTICLE	1	0
5150	FOURON_2001_I_539	2001	1	ARTICLE	1	2
5151	FRANK_2001_I_215	2001	1	ARTICLE	4	4
5152	FRENCH_2001_M_377	2001	1	ARTICLE	4	4
5153	FRIEDKIN_2001_S_167	2001	1	ARTICLE	1	2
5154	FRIEDLAN_2001_C_358	2001	1	ARTICLE	1	3
5155	FRIEDMAN_2001_J_173	2001	1	ARTICLE	2	0
5156	FRIEDMAN_2001_J_411	2001	1	ARTICLE	4	1
5157	FRIESZ_2001_T_5	2001	1	ARTICLE	2	2
5158	FUKUYAMA_2001_T_7	2001	1	ARTICLE	1	0
5159	FUNG_2001_I_185	2001	1	ARTICLE	4	4
5160	GALLIVAN_2001_I_277	2001	1	ARTICLE	1	0
5161	GARCIA_2001_P_605	2001	1	ARTICLE	4	4
5162	GAVIN_2001_COMPUTER_615	2001	1	CHAPTER	0	3
5163	GAY_2001_I_257	2001	1	ARTICLE	0	3
5164	GEARY_2001_P_5	2001	1	ARTICLE	4	1
5165	GELETKAN_2001_S_889	2001	1	ARTICLE	1	0
5166	GEST_2001_S_23	2001	1	ARTICLE	4	4
5167	GIBSON_2001_A_51	2001	1	ARTICLE	1	3
5168	GIGUERE_2001_R_459	2001	1	ARTICLE	4	4
5169	GILBERT_2001_JASSS	2001	1	BOOK	2	0
5170	GIUFFRE_2001_S_381	2001	1	ARTICLE	3	0
5171	GLUCKLER_2001_G_211	2001	1	ARTICLE	1	0
5172	GNYAWALI_2001_A_431	2001	1	ARTICLE	1	0
5173	GOETZ_2001_Z_196	2001	1	ARTICLE	4	4
5174	GOGINENI_2001_D_47	2001	1	ARTICLE	0	4
5175	GOH_2001_P_10.1103/PhysRevLett.87.278701	2001	1	ARTICLE	2	1
5176	GOLDBERG_2001_I_133	2001	1	ARTICLE	2	1
5177	GOLDENBE_2001_M_211	2001	1	ARTICLE	2	0
5178	GONZALEZ_2001_R_291	2001	1	ARTICLE	4	0
5179	GOODWIN_2001_E_379	2001	1	ARTICLE	4	4
5180	GOODWIN_2001_N_1719	2001	1	ARTICLE	4	4
5181	GOROPASH_2001_M_2807	2001	1	ARTICLE	4	4
5182	GOWANS_2001_A_369	2001	1	ARTICLE	4	1
5183	GOYAL_2001_R_686	2001	1	ARTICLE	2	0
5184	GRABHER_2001_E_351	2001	1	ARTICLE	1	0
5185	GRAHAM_2001_J_1	2001	1	ARTICLE	3	0
5186	GREEN_2001_A_419	2001	1	ARTICLE	4	4
5187	GREEN_2001_P_281	2001	1	ARTICLE	4	4
5188	GUSEVA_2001_A_623	2001	1	ARTICLE	1	3
5189	GUSTAFSO_2001_J_435	2001	1	ARTICLE	4	1
5190	GUTIERRE_2001_I_70	2001	1	ARTICLE	4	4
5191	HAMPTON_2001_A_476	2001	1	ARTICLE	4	3
5192	HARDCAST_2001_J_313	2001	1	ARTICLE	4	0
5193	HARDY_2001_H_531	2001	1	ARTICLE	1	3
5194	HARGADON_2001_A_476	2001	1	ARTICLE	1	0
5195	HARKNESS_2001_E_357	2001	1	ARTICLE	3	3
5196	HATTON_2001_W_149	2001	1	ARTICLE	1	4
5197	HAYNIE_2001_A_1013	2001	1	ARTICLE	4	2
5198	HAYTHORN_2001_I_211	2001	1	ARTICLE	0	3
5199	HECHT_2001_A_95	2001	1	ARTICLE	4	4
5200	HEINONEN_2001_S_71	2001	1	ARTICLE	4	0
5201	HEMENWAY_2001_A_484	2001	1	ARTICLE	4	4
5202	HENDLER_2001_I_30	2001	1	ARTICLE	2	2
5203	HIBBITT_2001_E_141	2001	1	ARTICLE	1	3
5204	HIGGINS_2001_A_264	2001	1	ARTICLE	4	3
5205	HIGGINS_2001_G_255	2001	1	ARTICLE	1	3
5206	HIGGINS_2001_J_595	2001	1	ARTICLE	1	3
5207	HITE_2001_S_275	2001	1	ARTICLE	1	0
5208	HITT_2001_S_479	2001	1	ARTICLE	1	0
5209	HLEBEC_2001_S_125	2001	1	ARTICLE	4	4
5210	HOLDEN_2001_M_275	2001	1	ARTICLE	1	3
5211	HOLLING_2001_E_390	2001	1	ARTICLE	1	2
5212	HONG_2001_F_154	2001	1	ARTICLE	4	4
5213	HOOGHIEM_2001_J_601	2001	1	ARTICLE	1	3
5214	HOUSE_2001_P_273	2001	1	ARTICLE	4	4
5215	HOWARD_2001_A_383	2001	1	ARTICLE	4	3
5216	HUCKFELD_2001_A_425	2001	1	ARTICLE	4	4
5217	HUFFMAN_2001_J_127	2001	1	ARTICLE	4	3
5218	HUGHES_2001_J_776	2001	1	ARTICLE	1	3
5219	HUOTARI_2001_L_351	2001	1	ARTICLE	1	0
5220	HURDLE_2001_H_72	2001	1	ARTICLE	4	4
5221	HYYPPA_2001_P_148	2001	1	ARTICLE	4	4
5222	ITO_2001_P_4569	2001	1	ARTICLE	1	1
5223	IZUHARA_2001_J_571	2001	1	ARTICLE	4	2
5224	JAIN_2001_P_543	2001	1	ARTICLE	2	1
5225	JANEVIC_2001_G_334	2001	1	ARTICLE	4	4
5226	JANSSEN_2001_J_745	2001	1	ARTICLE	2	1
5227	JARAFUEN_2001_HISPANIA_221	2001	1	CHAPTER	1	0
5228	JEONG_2001_N_41	2001	1	ARTICLE	3	1
5229	JIN_2001_P_10.1103/PhysRevE.64.046132	2001	1	ARTICLE	2	1
5230	JOINSON_2001_E_177	2001	1	ARTICLE	0	1
5231	JOLLY_2001_J_433	2001	1	ARTICLE	3	1
5232	JONES_2001_S_207	2001	1	ARTICLE	1	0
5233	JOSANG_2001_I_279	2001	1	ARTICLE	1	1
5234	KALMIJN_2001_J_639	2001	1	ARTICLE	4	4
5235	KALMIJN_2001_S_1289	2001	1	ARTICLE	1	3
5236	KALTOFT_2001_S_146	2001	1	ARTICLE	1	3
5237	KATES_2001_S_641	2001	1	ARTICLE	1	2
5238	KAUFMANN_2001_R_791	2001	1	ARTICLE	1	0
5239	KAVANAUG_2001_A_496	2001	1	ARTICLE	1	3
5240	KAWACHI_2001_J_458	2001	1	ARTICLE	4	4
5241	KEARNS_2001_U_2103	2001	1	ARTICLE	1	3
5242	KEBEDE_2001_S_175	2001	1	ARTICLE	1	0
5243	KEELING_2001_A_605	2001	1	ARTICLE	4	4
5244	KEISTER_2001_A_336	2001	1	ARTICLE	1	0
5245	KENDLER_2001_A_587	2001	1	ARTICLE	4	4
5246	KENTOR_2001_S_435	2001	1	ARTICLE	1	0
5247	KHANNA_2001_S_45	2001	1	ARTICLE	1	0
5248	KHISTY_2001_S_597	2001	1	ARTICLE	0	2
5249	KIECOLT-_2001_P_472	2001	1	ARTICLE	4	4
5250	KILDUFF_2001_B_10.1111/1467-8551.12.s1.7	2001	1	ARTICLE	1	0
5251	KIM_2001_C_156	2001	1	ARTICLE	0	-1
5252	KIVISTO_2001_E_549	2001	1	ARTICLE	1	3
5253	KLEIT_2001_H_541	2001	1	ARTICLE	1	3
5254	KLIJN_2001_A_133	2001	1	ARTICLE	1	0
5255	KLOVDAHL_2001_S_681	2001	1	ARTICLE	3	1
5256	KNIGHT_2001_J_533	2001	1	ARTICLE	4	4
5257	KOBSA_2001_K_111	2001	1	ARTICLE	2	1
5258	KOENIG_2001_E_197	2001	1	ARTICLE	4	4
5259	KOGUT_2001_A_317	2001	1	ARTICLE	2	0
5260	KOHLER_2001_D_43	2001	1	ARTICLE	0	4
5261	KONG_2001_D_473	2001	1	ARTICLE	1	3
5262	KORPI_2001_A_157	2001	1	ARTICLE	0	3
5263	KOSCHATZ_2001_T_311	2001	1	ARTICLE	1	0
5264	KRANTON_2001_A_485	2001	1	ARTICLE	2	0
5265	KRAPIVSK_2001_P_10.1103/PhysRevE.63.066123	2001	1	ARTICLE	2	1
5266	KRAPIVSK_2001_P_5401	2001	1	ARTICLE	2	1
5267	KRIPPNER_2001_T_775	2001	1	ARTICLE	1	0
5268	KUBAT_2001_F_10	2001	1	ARTICLE	4	4
5269	KUDO_2001_A_711	2001	1	ARTICLE	4	1
5270	KUMLIN_2001_J_315	2001	1	ARTICLE	4	4
5271	KUPERMAN_2001_P_2909	2001	1	ARTICLE	2	1
5272	KWAIT_2001_J_468	2001	1	ARTICLE	0	0
5273	LACOURSI_2001_A_60	2001	1	ARTICLE	4	1
5274	LAI_2001_S_73	2001	1	ARTICLE	4	3
5275	LAMBERTI_2001_S_969	2001	1	ARTICLE	2	4
5276	LANDAU_2001_I_265	2001	1	ARTICLE	4	4
5277	LANG_2001_D_111	2001	1	ARTICLE	4	4
5278	LANG_2001_J	2001	1	BOOK	4	4
5279	LARSEN_2001_I_35	2001	1	ARTICLE	1	0
5280	LATKIN_2001_J_89	2001	1	ARTICLE	3	1
5281	LATORA_2001_P_10.1103/PhysRevLett.87.198701	2001	1	ARTICLE	2	1
5282	LATOUR_2001_S_361	2001	1	ARTICLE	1	3
5283	LAUER_2001_R_532	2001	1	ARTICLE	1	0
5284	LAURIER_2001_SOCIOL	2001	1	BOOK	0	3
5285	LAVENU_2001_L_403	2001	1	ARTICLE	4	3
5286	LAWLER_2001_A_321	2001	1	ARTICLE	1	3
5287	LAW_2001_E_609	2001	1	ARTICLE	1	3
5288	LEACH_2001_J_378	2001	1	ARTICLE	1	0
5289	LEAMER_2001_J_641	2001	1	ARTICLE	1	0
5290	LEEMING_2001_S_455	2001	1	ARTICLE	1	0
5291	LEE_2001_S_615	2001	1	ARTICLE	1	0
5292	LEMKE_2001_F_79	2001	1	ARTICLE	1	3
5293	LEUNG_2001_N_483	2001	1	ARTICLE	0	1
5294	LEVESQUE_2001_C_167	2001	1	ARTICLE	4	3
5295	LEVINE_2001_J_225	2001	1	ARTICLE	4	0
5296	LEWIS_2001_R_421	2001	1	ARTICLE	1	0
5297	LIANG_2001_P_511	2001	1	ARTICLE	4	4
5298	LIEVROUW_2001_N_7	2001	1	ARTICLE	1	3
5299	LILJEROS_2001_N_907	2001	1	ARTICLE	2	1
5300	LINDSAY_2001_H_80	2001	1	ARTICLE	4	4
5301	LINDSTRO_2001_E_51	2001	1	ARTICLE	4	4
5302	LINDSTRO_2001_J_97	2001	1	ARTICLE	4	4
5303	LINDSTRO_2001_S_441	2001	1	ARTICLE	4	4
5304	LINK_2001_A_363	2001	1	ARTICLE	1	3
5305	LINK_2001_P_1621	2001	1	ARTICLE	4	3
5306	LIN_2001_C_153	2001	1	ARTICLE	1	-1
5307	LIN_2001_J_155	2001	1	ARTICLE	2	0
5308	LIPP_2001_I_151	2001	1	ARTICLE	3	-1
5309	LISSONI_2001_R_1479	2001	1	ARTICLE	1	0
5310	LITWIN_2001_G_516	2001	1	ARTICLE	4	4
5311	LI_2001_E_1923	2001	1	ARTICLE	1	3
5312	LLOYD_2001_S_1316	2001	1	ARTICLE	2	1
5313	LOCKIE_2001_J_239	2001	1	ARTICLE	1	3
5314	LUCAS_2001_S_185	2001	1	ARTICLE	1	2
5315	LUTZ_2001_J_1070	2001	1	ARTICLE	4	4
5316	MACINKO_2001_M_387	2001	1	ARTICLE	1	3
5317	MACRI_2001_T_1	2001	1	ARTICLE	1	0
5318	MAGAI_2001_J	2001	1	BOOK	4	4
5319	MALMSTRO_2001_S_265	2001	1	ARTICLE	4	4
5320	MAMAN_2001_S_578	2001	1	ARTICLE	1	0
5321	MANJUNAT_2001_PROC_205	2001	1	CHAPTER	2	-1
5322	MARBACH_2001_Z_319	2001	1	ARTICLE	4	4
5323	MARCELLI_2001_L_105	2001	1	ARTICLE	4	2
5324	MARKIEWC_2001_J_429	2001	1	ARTICLE	4	4
5325	MARKS_2001_J_1083	2001	1	ARTICLE	4	4
5326	MARKUS_2001_J_57	2001	1	ARTICLE	1	0
5327	MARK_2001_IPCC_53	2001	1	CHAPTER	1	0
5328	MASON_2001_O_389	2001	1	ARTICLE	0	4
5329	MASTEN_2001_A_227	2001	1	ARTICLE	2	4
5330	MATTINGL_2001_A_370	2001	1	ARTICLE	4	3
5331	MAWHINNE_2001_E_187	2001	1	ARTICLE	1	0
5332	MAYOUX_2001_D_435	2001	1	ARTICLE	1	3
5333	MAY_2001_P_10.1103/PhysRevE.64.066112	2001	1	ARTICLE	2	1
5334	MCCARTY_2001_H_28	2001	1	ARTICLE	4	3
5335	MCCLOSKE_2001_D_83	2001	1	ARTICLE	4	4
5336	MCCUSKER_2001_A_47	2001	1	ARTICLE	1	0
5337	MCFARLAN_2001_A_612	2001	1	ARTICLE	1	3
5338	MCMAHON_2001_S_1604	2001	1	ARTICLE	3	1
5339	MCPHERSO_2001_A_415	2001	1	ARTICLE	4	3
5340	MEHRA_2001_A_121	2001	1	ARTICLE	1	0
5341	MEHRA_2001_A_376	2001	1	ARTICLE	2	0
5342	MESCH_2001_U_1943	2001	1	ARTICLE	4	4
5343	MICELLI_2001_EUROMICRO_435	2001	1	CHAPTER	1	0
5344	MICHAEL_2001_A_123	2001	1	ARTICLE	4	4
5345	MICHALOS_2001_S_189	2001	1	ARTICLE	4	3
5346	MIKKELSE_2001_I_609	2001	1	ARTICLE	1	0
5347	MILLER_2001_I_450	2001	1	ARTICLE	4	4
5348	MILLER_2001_S_967	2001	1	ARTICLE	4	1
5349	MION_2001_J_1379	2001	1	ARTICLE	4	4
5350	MISTRY_2001_I_950	2001	1	ARTICLE	4	4
5351	MITTELMA_2001_S_212	2001	1	ARTICLE	1	3
5352	MIZRUCHI_2001_A_647	2001	1	ARTICLE	1	0
5353	MOCH_2001_Q_177	2001	1	ARTICLE	4	0
5354	MOLM_2001_S_159	2001	1	ARTICLE	1	2
5355	MOODY_2001_A_679	2001	1	ARTICLE	1	2
5356	MOODY_2001_C_393	2001	1	ARTICLE	4	1
5357	MOODY_2001_S_261	2001	1	ARTICLE	2	2
5358	MOON_2001_I_217	2001	1	ARTICLE	0	1
5359	MOORER_2001_U_105	2001	1	ARTICLE	4	4
5360	MOORE_2001_J_1146	2001	1	ARTICLE	4	4
5361	MORENOFF_2001_C_517	2001	1	ARTICLE	1	4
5362	MTIKA_2001_H_178	2001	1	ARTICLE	4	3
5363	MULLER_2001_LECTURES_149	2001	1	CHAPTER	1	-1
5364	MULLIN_2001_I_247	2001	1	ARTICLE	1	0
5365	MUNCER_2001_S_365	2001	1	ARTICLE	2	4
5366	MUNIZ_2001_J_412	2001	1	ARTICLE	1	3
5367	MURDOCH_2001_S_111	2001	1	ARTICLE	1	3
5368	MURPHY_2001_E_75	2001	1	ARTICLE	4	4
5369	MUTSCHKE_2001_S_487	2001	1	ARTICLE	3	0
5370	MUTZ_2001_A_97	2001	1	ARTICLE	1	4
5371	NANSEL_2001_J_2094	2001	1	ARTICLE	4	4
5372	NAUCK_2001_A_1864	2001	1	ARTICLE	1	3
5373	NAVARRO_2001_A_31	2001	1	ARTICLE	0	1
5374	NEAIGUS_2001_E_221	2001	1	ARTICLE	4	1
5375	NEUVILLE_2001_S_349	2001	1	ARTICLE	0	0
5376	NEWMAN_2001_P_10.1103/PhysRevE.64.016132	2001	1	ARTICLE	2	1
5377	NEWMAN_2001_P_10.1103/PhysRevE.64.025102	2001	1	ARTICLE	2	1
5378	NEWMAN_2001_P_404	2001	1	ARTICLE	2	1
5379	NEWTON_2001_I_201	2001	1	ARTICLE	1	3
5380	NEWTON_2001_O_467	2001	1	ARTICLE	1	3
5381	NEYER_2001_J_1190	2001	1	ARTICLE	4	4
5382	NIE_2001_A_420	2001	1	ARTICLE	0	4
5383	NOACK_2001_J_535	2001	1	ARTICLE	4	4
5384	NOVICEVI_2001_I_333	2001	1	ARTICLE	1	0
5385	NOWICKI_2001_J_1077	2001	1	ARTICLE	2	2
5386	OLIVER_2001_W_263	2001	1	ARTICLE	1	3
5387	OLK_2001_G_124	2001	1	ARTICLE	4	0
5388	OLLI_2001_E_181	2001	1	ARTICLE	4	3
5389	OLSSON_2001_E_85	2001	1	ARTICLE	1	2
5390	ORTIZ_2001_E_58	2001	1	ARTICLE	1	3
5391	OXMAN_2001_J	2001	1	BOOK	4	4
5392	PALLONI_2001_A_1262	2001	1	ARTICLE	4	2
5393	PALMER_2001_A_87	2001	1	ARTICLE	4	0
5394	PALONEN_2001_H_493	2001	1	ARTICLE	3	0
5395	PARASKEV_2001_G_253	2001	1	ARTICLE	1	0
5396	PARK_2001_S_455	2001	1	ARTICLE	1	0
5397	PASSY_2001_S_123	2001	1	ARTICLE	1	0
5398	PASTOR-N_2001_Z_293	2001	1	ARTICLE	4	1
5399	PASTOR-S_2001_P_10.1103/PhysRevE.63.066117	2001	1	ARTICLE	2	1
5400	PASTOR-S_2001_P_10.1103/PhysRevLett.87.258701	2001	1	ARTICLE	2	1
5401	PASTOR-S_2001_P_3200	2001	1	ARTICLE	2	1
5402	PATTIE_2001_E_17	2001	1	ARTICLE	4	4
5403	PAUL_2001_J_77	2001	1	ARTICLE	4	4
5404	PAVRI_2001_E_391	2001	1	ARTICLE	4	4
5405	PEDRO_2001_C_1	2001	1	ARTICLE	4	4
5406	PEEK_2001_I_207	2001	1	ARTICLE	4	4
5407	PEKEC_2001_M_275	2001	1	ARTICLE	2	2
5408	PERLICK_2001_P_1627	2001	1	ARTICLE	4	4
5409	PERSHING_2001_A_419	2001	1	ARTICLE	4	3
5410	PHILLIPS_2001_A_379	2001	1	ARTICLE	1	0
5411	PICKETT_2001_J_111	2001	1	ARTICLE	4	4
5412	PILISUK_2001_A_49	2001	1	ARTICLE	4	4
5413	PILLER_2001_L_153	2001	1	ARTICLE	1	3
5414	PINQUART_2001_B_245	2001	1	ARTICLE	4	4
5415	PISTOLES_2001_D_49	2001	1	ARTICLE	1	2
5416	PODOLNY_2001_A_33	2001	1	ARTICLE	1	0
5417	POLLETTA_2001_A_283	2001	1	ARTICLE	1	0
5418	PRETTY_2001_W_209	2001	1	ARTICLE	1	3
5419	PROVAN_2001_P_414	2001	1	ARTICLE	1	0
5420	RAFTERY_2001_S_1	2001	1	ARTICLE	4	2
5421	RAMAKRIS_2001_I_54	2001	1	ARTICLE	2	1
5422	RAMIA_2001_P_59	2001	1	ARTICLE	1	0
5423	RAO_2001_A_85	2001	1	ARTICLE	1	3
5424	RAUCH_2001_J_1177	2001	1	ARTICLE	1	0
5425	RAUCH_2001_N_11	2001	1	ARTICLE	4	4
5426	REAGANS_2001_O_502	2001	1	ARTICLE	1	0
5427	REGGIANI_2001_E_385	2001	1	ARTICLE	2	1
5428	REICHMAN_2001_I_224	2001	1	ARTICLE	4	1
5429	REILLY_2001_PROCEEDINGS_315	2001	1	CHAPTER	2	2
5430	RIDGEWAY_2001_J_637	2001	1	ARTICLE	4	3
5431	RILEY_2001_H_425	2001	1	ARTICLE	1	0
5432	RINDFLEI_2001_J_1	2001	1	ARTICLE	1	0
5433	RIOLO_2001_J_446	2001	1	ARTICLE	2	1
5434	RIOLO_2001_N_441	2001	1	ARTICLE	2	3
5435	ROBERTSO_2001_M_201	2001	1	ARTICLE	4	4
5436	ROBERTS_2001_N_67	2001	1	ARTICLE	1	0
5437	ROBINS_2001_J_5	2001	1	ARTICLE	2	2
5438	ROBINS_2001_P_151	2001	1	ARTICLE	4	4
5439	ROBINS_2001_P_161	2001	1	ARTICLE	2	2
5440	ROBINS_2001_S_1	2001	1	ARTICLE	2	2
5441	ROBSON_2001_I_70	2001	1	ARTICLE	1	3
5442	ROSENFEL_2001_S_283	2001	1	ARTICLE	4	4
5443	ROSENKOP_2001_A_748	2001	1	ARTICLE	1	0
5444	ROSENKOP_2001_S_287	2001	1	ARTICLE	1	0
5445	ROSS_2001_J_258	2001	1	ARTICLE	4	4
5446	ROTHENBE_2001_J_419	2001	1	ARTICLE	4	1
5447	RYAN_2001_C_1135	2001	1	ARTICLE	3	2
5448	RZHETSKY_2001_B_988	2001	1	ARTICLE	2	1
5449	SACERDOT_2001_Q_681	2001	1	ARTICLE	4	4
5450	SACKS_2001_A_1579	2001	1	ARTICLE	1	0
5451	SAMARATI_2001_I_1010	2001	1	ARTICLE	0	-1
5452	SAMMARCO_2001_C_212	2001	1	ARTICLE	4	4
5453	SARASVAT_2001_A_243	2001	1	ARTICLE	1	0
5454	SARKISIA_2001_J_134	2001	1	ARTICLE	4	4
5455	SARROUB_2001_H_390	2001	1	ARTICLE	4	3
5456	SATO_2001_IEEE_1109	2001	1	CHAPTER	2	3
5457	SATYADAS_2001_I_429	2001	1	ARTICLE	1	0
5458	SAUNDERS_2001_S_65	2001	1	ARTICLE	4	4
5459	SAWYER_2001_IEMC'01_195	2001	1	CHAPTER	1	0
5460	SAYER_2001_A_687	2001	1	ARTICLE	1	3
5461	SCHORTMA_2001_A_312	2001	1	ARTICLE	1	3
5462	SCHROEDE_2001_A_389	2001	1	ARTICLE	4	1
5463	SEEMAN_2001_A_88	2001	1	ARTICLE	4	4
5464	SEEMAN_2001_H_243	2001	1	ARTICLE	4	4
5465	SEIBERT_2001_A_219	2001	1	ARTICLE	1	3
5466	SETTLES_2001_J_627	2001	1	ARTICLE	1	3
5467	SEYFANG_2001_E_975	2001	1	ARTICLE	1	3
5468	SEYFANG_2001_W_581	2001	1	ARTICLE	1	3
5469	SHAH_2001_C_464	2001	1	ARTICLE	4	3
5470	SHAH_2001_P_141	2001	1	ARTICLE	4	4
5471	SHERMAN_2001_S_2113	2001	1	ARTICLE	4	1
5472	SHIBUSAW_2001_J_279	2001	1	ARTICLE	4	4
5473	SILVEIRA_2001_I_309	2001	1	ARTICLE	4	4
5474	SIMPSON_2001_S_88	2001	1	ARTICLE	1	2
5475	SINGH_2001_IEEE_263	2001	1	CHAPTER	4	3
5476	SMITH_2001_E_499	2001	1	ARTICLE	1	0
5477	SNIJDERS_2001_S_361	2001	1	ARTICLE	2	2
5478	SOBELS_2001_J_265	2001	1	ARTICLE	1	3
5479	SORENSON_2001_A_1546	2001	1	ARTICLE	1	0
5480	SORGAARD_2001_S_13	2001	1	ARTICLE	4	4
5481	SPARROWE_2001_A_316	2001	1	ARTICLE	4	0
5482	STEINBER_2001_A_83	2001	1	ARTICLE	4	4
5483	STEPHENS_2001_S_530	2001	1	ARTICLE	1	3
5484	STEVENS_2001_A_183	2001	1	ARTICLE	4	4
5485	STEVENS_2001_B_137	2001	1	ARTICLE	4	4
5486	STOCKER_2001_JASSS	2001	1	BOOK	2	1
5487	STONE_2001_U_519	2001	1	ARTICLE	1	0
5488	STRANGLE_2001_I_253	2001	1	ARTICLE	1	3
5489	STRATHDE_2001_W_311	2001	1	ARTICLE	1	3
5490	STROGATZ_2001_N_268	2001	1	ARTICLE	2	1
5491	SZLICHCI_2001_B_377	2001	1	ARTICLE	0	3
5492	TAKAHASH_2001_S_845	2001	1	ARTICLE	1	3
5493	TARROW_2001_A_1	2001	1	ARTICLE	1	0
5494	TASSIER_2001_I_482	2001	1	ARTICLE	2	3
5495	TAYLOR_2001_E_315	2001	1	ARTICLE	1	3
5496	TCHURAKO_2001_SOTSIOL_109	2001	1	CHAPTER	3	3
5497	TEMDEE_2001_PROCEEDINGS_324	2001	1	CHAPTER	3	3
5498	THOITS_2001_J_115	2001	1	ARTICLE	4	4
5499	THORPE_2001_J_406	2001	1	ARTICLE	3	2
5500	TINDALL_2001_C_265	2001	1	ARTICLE	1	3
5501	TOPA_2001_R_261	2001	1	ARTICLE	2	3
5502	TORQUATI_2001_J_305	2001	1	ARTICLE	4	4
5503	TSAI_2001_A_996	2001	1	ARTICLE	1	0
5504	TSUJI_2001_S_253	2001	1	ARTICLE	3	2
5505	TUTERS_2001_VSMM_517	2001	1	CHAPTER	0	3
5506	UCHINO_2001_J_361	2001	1	ARTICLE	4	4
5507	ULLMAN_2001_J_1028	2001	1	ARTICLE	4	4
5508	VALENTE_2001_A_406	2001	1	ARTICLE	4	1
5509	VAN_2001_A_1409	2001	1	ARTICLE	1	0
5510	VAN_2001_S_207	2001	1	ARTICLE	1	0
5511	VOLKER_2001_R_397	2001	1	ARTICLE	1	3
5512	WAGNER_2001_P_1803	2001	1	ARTICLE	2	1
5513	WAKEFIEL_2001_H_163	2001	1	ARTICLE	1	3
5514	WALBY_2001_T_113	2001	1	ARTICLE	1	3
5515	WALKER_2001_L_61	2001	1	ARTICLE	2	-1
5516	WALTER-G_2001_J_1176	2001	1	ARTICLE	4	4
5517	WARNER_2001_S_563	2001	1	ARTICLE	0	0
5518	WASSERMA_2001_D_65	2001	1	ARTICLE	4	4
5519	WATERMAN_2001_A_312	2001	1	ARTICLE	1	3
5520	WATTS_2001_G_331	2001	1	ARTICLE	1	4
5521	WEEKS_2001_J_781	2001	1	ARTICLE	2	1
5522	WEINBERG_2001_W_1391	2001	1	ARTICLE	1	3
5523	WEISS_2001_J_510	2001	1	ARTICLE	1	0
5524	WEIZEL_2001_G_21	2001	1	ARTICLE	1	0
5525	WELLMAN_2001_A_436	2001	1	ARTICLE	0	3
5526	WELLMAN_2001_I_227	2001	1	ARTICLE	1	3
5527	WELLMAN_2001_S_2031	2001	1	ARTICLE	1	3
5528	WELSH_2001_SOCIOL	2001	1	BOOK	1	3
5529	WERBNER_2001_S_671	2001	1	ARTICLE	1	3
5530	WESSON_2001_J_42	2001	1	ARTICLE	1	3
5531	WHITE_2001_J_103	2001	1	ARTICLE	1	0
5532	WHITE_2001_P_498	2001	1	ARTICLE	1	0
5533	WHITE_2001_S_305	2001	1	ARTICLE	2	2
5534	WHITE_2001_S_607	2001	1	ARTICLE	0	1
5535	WHITMEYE_2001_S_141	2001	1	ARTICLE	1	2
5536	WHITWORT_2001_S_625	2001	1	ARTICLE	0	3
5537	WICKS_2001_BEYOND_149	2001	1	CHAPTER	0	4
5538	WILLIAMS_2001_E_729	2001	1	ARTICLE	1	3
5539	WITTEL_2001_T_51	2001	1	ARTICLE	1	3
5540	WUCHTY_2001_M_1694	2001	1	ARTICLE	2	1
5541	WYLIE_2001_S_14	2001	1	ARTICLE	2	1
5542	XIE_2001_S_488	2001	1	ARTICLE	4	4
5543	XU_2001_H_535	2001	1	ARTICLE	4	4
5544	YEE_2001_IEEE_43	2001	1	CHAPTER	3	1
5545	YLI-RENK_2001_S_587	2001	1	ARTICLE	1	0
5546	YOOK_2001_P_5835	2001	1	ARTICLE	2	1
